"","user_id","restaurant_id","rating"
"8285","V0414","R004",6.97
"8286","V0414","R001",7.45
"8287","V0414","R050",5.51
"8288","V0414","R033",4.73
"8289","V0414","R014",5.52
"8290","V0414","R007",7.56
"8291","V0414","R010",6.56
"8292","V0414","R038",4.06
"8293","V0415","R022",5.6
"8294","V0415","R013",5.31
"8295","V0415","R002",4.66
"8296","V0415","R042",2.93
"8297","V0415","R018",5.89
"8298","V0415","R049",5.9
"8299","V0415","R024",5.32
"8300","V0415","R004",4.68
"8301","V0415","R017",5.79
"8302","V0415","R010",5.21
"8303","V0415","R040",6
"8304","V0415","R006",7.27
"8305","V0415","R031",5.68
"8306","V0415","R050",5.53
"8307","V0415","R033",6.42
"8308","V0415","R045",4.47
"8309","V0415","R035",7.7
"8310","V0415","R023",5.05
"8311","V0415","R048",5.55
"8312","V0415","R005",4.69
"8313","V0416","R028",3.74
"8314","V0416","R019",5.19
"8315","V0416","R044",6
"8316","V0416","R006",4.93
"8317","V0416","R040",3.45
"8318","V0416","R003",5.05
"8319","V0416","R034",4.43
"8320","V0416","R031",4.88
"8321","V0416","R005",3.23
"8322","V0416","R023",3.73
"8323","V0417","R032",4.32
"8324","V0417","R046",4.91
"8325","V0417","R008",3.3
"8326","V0417","R024",4.46
"8327","V0417","R034",2.9
"8328","V0417","R044",2.76
"8329","V0417","R027",2.32
"8330","V0417","R047",4.11
"8331","V0417","R006",3.61
"8332","V0417","R026",3.89
"8333","V0417","R014",5.99
"8334","V0417","R010",3.34
"8335","V0417","R025",4.85
"8336","V0417","R042",2.72
"8337","V0418","R031",5.58
"8338","V0418","R047",3.34
"8339","V0418","R037",3.46
"8340","V0418","R049",3.72
"8341","V0418","R046",2.91
"8342","V0418","R004",5.01
"8343","V0418","R033",6.1
"8344","V0418","R040",5.85
"8345","V0418","R036",4.06
"8346","V0418","R005",4.26
"8347","V0418","R002",1.5
"8348","V0418","R015",3.89
"8349","V0418","R011",4.26
"8350","V0418","R016",4.26
"8351","V0418","R045",3.46
"8352","V0418","R008",4.16
"8353","V0418","R034",4.76
"8354","V0418","R012",2.56
"8355","V0418","R007",4.43
"8356","V0418","R029",3.33
"8357","V0418","R014",4.5
"8358","V0418","R050",3.75
"8359","V0418","R038",1.83
"8360","V0419","R026",3.42
"8361","V0419","R036",2.78
"8362","V0419","R011",3.09
"8363","V0419","R029",3.39
"8364","V0419","R010",3.11
"8365","V0419","R006",2.51
"8366","V0419","R017",2.6
"8367","V0419","R021",2.45
"8368","V0419","R014",2.59
"8369","V0419","R031",3.45
"8370","V0419","R041",3.74
"8371","V0419","R032",3.35
"8372","V0419","R037",1.83
"8373","V0419","R050",0.78
"8374","V0419","R035",3.93
"8375","V0419","R020",3.18
"8376","V0419","R047",1.54
"8377","V0419","R025",2.36
"8378","V0419","R046",2.62
"8379","V0419","R009",2.91
"8380","V0419","R008",2.4
"8381","V0420","R032",1.49
"8382","V0420","R038",2.93
"8383","V0420","R026",4.51
"8384","V0420","R023",3.28
"8385","V0420","R012",2.72
"8386","V0420","R049",3.35
"8387","V0420","R008",2.29
"8388","V0420","R028",1.62
"8389","V0420","R013",2.43
"8390","V0420","R042",0.57
"8391","V0420","R030",0
"8392","V0420","R027",2.51
"8393","V0420","R014",4.12
"8394","V0420","R018",3.15
"8395","V0420","R007",2.96
"8396","V0420","R047",2.51
"8397","V0421","R026",2.48
"8398","V0421","R031",4.61
"8399","V0421","R009",2.93
"8400","V0421","R044",2.03
"8401","V0421","R017",4.38
"8402","V0421","R016",3.59
"8403","V0421","R022",1.81
"8404","V0421","R046",4.23
"8405","V0421","R015",3.1
"8406","V0421","R048",3.14
"8407","V0421","R032",3.8
"8408","V0421","R042",2.89
"8409","V0421","R040",4.29
"8410","V0421","R035",3.6
"8411","V0421","R005",3.66
"8412","V0421","R001",4.03
"8413","V0421","R027",3.15
"8414","V0421","R002",3.78
"8415","V0421","R033",3.09
"8416","V0421","R036",2.71
"8417","V0421","R010",3.03
"8418","V0421","R003",2.46
"8419","V0421","R039",4.29
"8420","V0422","R025",4.75
"8421","V0422","R027",3.63
"8422","V0422","R047",4.61
"8423","V0422","R046",6.45
"8424","V0422","R044",5.79
"8425","V0422","R050",4.58
"8426","V0422","R045",4.73
"8427","V0422","R024",3.77
"8428","V0422","R021",2.2
"8429","V0422","R034",4.48
"8430","V0422","R049",4.84
"8431","V0422","R018",4.99
"8432","V0422","R038",5.58
"8433","V0422","R035",6.07
"8434","V0422","R006",3.41
"8435","V0422","R013",4.72
"8436","V0422","R017",3.99
"8437","V0422","R032",2.9
"8438","V0422","R039",3.18
"8439","V0422","R023",4.63
"8440","V0422","R043",6.78
"8441","V0422","R015",4.86
"8442","V0422","R001",6.37
"8443","V0422","R040",6.18
"8444","V0422","R037",5.78
"8445","V0422","R009",5.09
"8446","V0422","R010",3.64
"8447","V0422","R011",3.7
"8448","V0423","R009",1.62
"8449","V0423","R043",3.19
"8450","V0423","R048",4.93
"8451","V0423","R010",3.27
"8452","V0423","R019",2.79
"8453","V0423","R040",1.7
"8454","V0423","R026",4.04
"8455","V0423","R029",4.37
"8456","V0423","R004",5.67
"8457","V0423","R044",2.39
"8458","V0423","R011",3.33
"8459","V0423","R032",2.31
"8460","V0423","R037",2.62
"8461","V0423","R015",5.77
"8462","V0423","R042",3.49
"8463","V0423","R016",4.4
"8464","V0423","R050",2.78
"8465","V0423","R047",2.06
"8466","V0423","R045",2.19
"8467","V0423","R020",4.82
"8468","V0423","R012",2.94
"8469","V0423","R038",4.23
"8470","V0423","R017",4.79
"8471","V0423","R003",1.54
"8472","V0423","R041",3.68
"8473","V0423","R018",3.64
"8474","V0423","R035",5.14
"8475","V0423","R049",4.52
"8476","V0423","R007",0.82
"8477","V0424","R005",3.91
"8478","V0424","R034",5.22
"8479","V0424","R036",5.3
"8480","V0424","R029",4.7
"8481","V0424","R026",3.71
"8482","V0424","R011",5.1
"8483","V0424","R047",2
"8484","V0424","R014",3.82
"8485","V0424","R025",4.43
"8486","V0424","R015",3.85
"8487","V0424","R042",3.62
"8488","V0424","R023",3.48
"8489","V0424","R045",4.86
"8490","V0424","R008",4.85
"8491","V0424","R028",2.59
"8492","V0425","R040",3.64
"8493","V0425","R031",3.82
"8494","V0425","R044",3.58
"8495","V0425","R037",1.25
"8496","V0425","R026",4.17
"8497","V0425","R048",4.25
"8498","V0425","R032",4.23
"8499","V0425","R008",2.03
"8500","V0425","R005",4.76
"8501","V0425","R030",4.08
"8502","V0425","R012",4.96
"8503","V0425","R016",3.55
"8504","V0425","R024",4.4
"8505","V0425","R045",2.76
"8506","V0425","R034",5.17
"8507","V0426","R027",3.37
"8508","V0426","R008",4.93
"8509","V0426","R036",2.16
"8510","V0426","R016",3.82
"8511","V0426","R007",3.14
"8512","V0426","R044",3.86
"8513","V0426","R024",4.74
"8514","V0426","R020",5.02
"8515","V0426","R010",3.06
"8516","V0426","R025",4.81
"8517","V0426","R009",1.55
"8518","V0426","R013",4.29
"8519","V0426","R014",4.49
"8520","V0426","R001",3.47
"8521","V0426","R003",3.3
"8522","V0426","R038",3.15
"8523","V0426","R050",2.24
"8524","V0426","R037",3.1
"8525","V0426","R029",3.21
"8526","V0426","R002",3.27
"8527","V0426","R030",3.43
"8528","V0426","R032",2.79
"8529","V0426","R011",3.22
"8530","V0426","R033",2.59
"8531","V0426","R006",4.7
"8532","V0426","R023",4.69
"8533","V0427","R005",1.25
"8534","V0427","R045",1.76
"8535","V0427","R024",4.55
"8536","V0427","R046",3.82
"8537","V0427","R014",4.86
"8538","V0427","R025",5.13
"8539","V0427","R003",3.97
"8540","V0427","R010",3.81
"8541","V0427","R006",4.14
"8542","V0427","R007",3.8
"8543","V0427","R012",2.61
"8544","V0427","R038",5.53
"8545","V0427","R030",4.29
"8546","V0427","R023",5.34
"8547","V0427","R019",1.94
"8548","V0427","R044",2.96
"8549","V0427","R035",3.52
"8550","V0428","R008",3.61
"8551","V0428","R040",4.07
"8552","V0428","R045",4.49
"8553","V0428","R017",3.37
"8554","V0428","R030",2.86
"8555","V0428","R041",4.32
"8556","V0428","R046",4.02
"8557","V0428","R019",3.8
"8558","V0428","R006",3.27
"8559","V0428","R016",4.38
"8560","V0428","R039",3.33
"8561","V0428","R012",4.34
"8562","V0428","R035",1.4
"8563","V0428","R044",4.11
"8564","V0428","R031",2.74
"8565","V0428","R029",1.92
"8566","V0428","R042",3.59
"8567","V0428","R014",4.48
"8568","V0428","R026",3.96
"8569","V0428","R036",4.71
"8570","V0428","R047",3.4
"8571","V0428","R018",3.77
"8572","V0428","R048",5.06
"8573","V0428","R043",3.22
"8574","V0429","R003",3.57
"8575","V0429","R016",5.42
"8576","V0429","R036",5.71
"8577","V0429","R015",3.2
"8578","V0429","R029",4.78
"8579","V0429","R022",1.79
"8580","V0429","R009",4.57
"8581","V0429","R005",3.27
"8582","V0429","R006",3.26
"8583","V0429","R049",5.46
"8584","V0429","R026",5.25
"8585","V0429","R038",2.06
"8586","V0429","R019",4.81
"8587","V0429","R014",4.37
"8588","V0429","R027",4.51
"8589","V0429","R050",5.53
"8590","V0429","R007",3.52
"8591","V0430","R006",3.3
"8592","V0430","R048",2.77
"8593","V0430","R010",2.78
"8594","V0430","R014",1.95
"8595","V0430","R039",2.51
"8596","V0430","R017",2.35
"8597","V0430","R028",2.96
"8598","V0430","R002",3.14
"8599","V0430","R020",3.98
"8600","V0430","R008",3.13
"8601","V0431","R047",2.34
"8602","V0431","R036",1.97
"8603","V0431","R029",3.17
"8604","V0431","R038",2.57
"8605","V0431","R032",3.8
"8606","V0431","R010",2.69
"8607","V0431","R018",4.45
"8608","V0431","R015",3.78
"8609","V0431","R022",1.78
"8610","V0431","R048",4.01
"8611","V0431","R042",5.08
"8612","V0431","R006",5.72
"8613","V0431","R004",4.89
"8614","V0431","R041",4.17
"8615","V0431","R026",3.7
"8616","V0431","R046",5.2
"8617","V0431","R014",4.33
"8618","V0431","R049",2.78
"8619","V0432","R021",3.23
"8620","V0432","R023",2.84
"8621","V0432","R029",2.06
"8622","V0432","R028",1.94
"8623","V0432","R027",3.85
"8624","V0432","R024",3.61
"8625","V0432","R039",2.06
"8626","V0432","R015",2.41
"8627","V0432","R047",1.75
"8628","V0432","R031",5.38
"8629","V0432","R050",2.98
"8630","V0432","R033",2.18
"8631","V0432","R035",3.28
"8632","V0432","R001",3.38
"8633","V0432","R007",4.13
"8634","V0432","R040",2.54
"8635","V0432","R016",4.1
"8636","V0432","R018",4.32
"8637","V0432","R037",5.2
"8638","V0432","R025",3.94
"8639","V0432","R004",4.48
"8640","V0432","R002",4.35
"8641","V0432","R019",3.83
"8642","V0432","R022",2.89
"8643","V0432","R008",3.29
"8644","V0432","R043",3.04
"8645","V0433","R047",4.18
"8646","V0433","R009",3.43
"8647","V0433","R003",1.31
"8648","V0433","R008",2.81
"8649","V0433","R048",1.91
"8650","V0433","R015",1.72
"8651","V0433","R028",2.96
"8652","V0433","R041",2.89
"8653","V0433","R034",2.76
"8654","V0433","R049",4.88
"8655","V0433","R004",5.98
"8656","V0433","R007",2.99
"8657","V0433","R023",4.85
"8658","V0433","R032",4.31
"8659","V0433","R021",3.13
"8660","V0433","R002",1.94
"8661","V0433","R026",3.02
"8662","V0433","R022",1.07
"8663","V0433","R001",4.24
"8664","V0434","R004",3.94
"8665","V0434","R014",3.99
"8666","V0434","R045",2.23
"8667","V0434","R026",3.59
"8668","V0434","R036",2.93
"8669","V0434","R002",3.18
"8670","V0434","R022",3.39
"8671","V0434","R012",3.61
"8672","V0434","R013",2.6
"8673","V0434","R003",3.25
"8674","V0434","R035",2.91
"8675","V0434","R011",3.62
"8676","V0434","R046",2.65
"8677","V0434","R047",1.58
"8678","V0434","R019",2.17
"8679","V0434","R032",3.06
"8680","V0434","R010",3.29
"8681","V0434","R031",3.37
"8682","V0434","R044",4.2
"8683","V0434","R041",4.18
"8684","V0434","R050",3.99
"8685","V0434","R030",4.84
"8686","V0434","R015",4.2
"8687","V0435","R019",3.8
"8688","V0435","R010",5.23
"8689","V0435","R034",4.8
"8690","V0435","R047",3.07
"8691","V0435","R011",3.86
"8692","V0435","R024",2.68
"8693","V0435","R049",2.74
"8694","V0435","R012",4.18
"8695","V0435","R017",4.08
"8696","V0435","R042",3.98
"8697","V0435","R022",3.45
"8698","V0435","R036",3.76
"8699","V0435","R014",5.12
"8700","V0435","R009",4.02
"8701","V0435","R046",3.07
"8702","V0435","R005",4.17
"8703","V0435","R004",4.31
"8704","V0435","R003",3.65
"8705","V0435","R006",3.06
"8706","V0435","R029",4.98
"8707","V0435","R035",5.92
"8708","V0435","R018",4.11
"8709","V0435","R028",2.09
"8710","V0435","R048",1.76
"8711","V0435","R015",4.38
"8712","V0435","R002",3.88
"8713","V0435","R045",3.49
"8714","V0436","R041",1.89
"8715","V0436","R038",1.21
"8716","V0436","R018",3.5
"8717","V0436","R037",2.94
"8718","V0436","R005",3.4
"8719","V0436","R048",1.31
"8720","V0436","R012",4.45
"8721","V0436","R023",0.57
"8722","V0436","R017",1.37
"8723","V0436","R014",1.65
"8724","V0436","R034",0.61
"8725","V0436","R039",3.42
"8726","V0436","R010",1.11
"8727","V0436","R009",2.57
"8728","V0436","R050",3.06
"8729","V0436","R035",1.19
"8730","V0436","R030",2.77
"8731","V0436","R007",3.4
"8732","V0436","R028",2.46
"8733","V0436","R016",2.63
"8734","V0436","R004",1.13
"8735","V0436","R044",4.38
"8736","V0436","R049",3.31
"8737","V0436","R043",3
"8738","V0436","R019",2.18
"8739","V0436","R008",2.74
"8740","V0436","R026",1.69
"8741","V0437","R047",2.92
"8742","V0437","R048",4.05
"8743","V0437","R022",4.29
"8744","V0437","R049",2.28
"8745","V0437","R029",4.81
"8746","V0437","R038",3.45
"8747","V0437","R042",5.18
"8748","V0437","R004",4.15
"8749","V0437","R035",4.47
"8750","V0437","R037",4.43
"8751","V0437","R005",3.94
"8752","V0437","R040",4.65
"8753","V0437","R021",4.24
"8754","V0437","R043",5.38
"8755","V0437","R026",5.08
"8756","V0437","R007",4.4
"8757","V0437","R012",5.95
"8758","V0437","R019",1.58
"8759","V0437","R031",4.04
"8760","V0437","R017",3.97
"8761","V0438","R038",4.52
"8762","V0438","R019",1.57
"8763","V0438","R007",3.08
"8764","V0438","R021",4.53
"8765","V0438","R002",1.97
"8766","V0438","R036",2.7
"8767","V0438","R004",0.62
"8768","V0438","R015",1.45
"8769","V0438","R049",3.02
"8770","V0438","R050",2.23
"8771","V0438","R001",3.64
"8772","V0438","R041",2.9
"8773","V0438","R008",1.85
"8774","V0438","R027",1.68
"8775","V0438","R040",2.1
"8776","V0438","R026",3.3
"8777","V0438","R047",2.53
"8778","V0438","R011",3.22
"8779","V0438","R009",2.51
"8780","V0438","R022",0
"8781","V0438","R003",3.46
"8782","V0438","R018",2.08
"8783","V0438","R048",2.12
"8784","V0438","R005",4.03
"8785","V0438","R033",2.18
"8786","V0438","R013",0
"8787","V0438","R044",2.33
"8788","V0438","R045",0.33
"8789","V0438","R024",0.73
"8790","V0439","R026",5.51
"8791","V0439","R031",5.14
"8792","V0439","R018",4.69
"8793","V0439","R015",3.29
"8794","V0439","R042",3.6
"8795","V0439","R016",4.88
"8796","V0439","R030",6.25
"8797","V0439","R050",4.46
"8798","V0439","R049",3.72
"8799","V0439","R019",4.88
"8800","V0439","R024",4.06
"8801","V0439","R040",3.02
"8802","V0439","R035",4.89
"8803","V0439","R046",5.27
"8804","V0439","R008",6.16
"8805","V0439","R002",2.71
"8806","V0439","R039",2.92
"8807","V0439","R021",4.11
"8808","V0439","R013",4.3
"8809","V0439","R027",5.47
"8810","V0439","R044",3.31
"8811","V0440","R040",5.93
"8812","V0440","R010",5.01
"8813","V0440","R026",1.47
"8814","V0440","R042",5.44
"8815","V0440","R045",2.61
"8816","V0440","R029",3.51
"8817","V0440","R005",2.79
"8818","V0440","R014",4.72
"8819","V0440","R041",5.01
"8820","V0440","R001",4.87
"8821","V0440","R012",5.85
"8822","V0440","R016",3.53
"8823","V0440","R046",3.91
"8824","V0440","R020",3.52
"8825","V0440","R043",5.23
"8826","V0440","R017",3.55
"8827","V0440","R039",2.71
"8828","V0440","R025",4.38
"8829","V0440","R015",3.13
"8830","V0440","R006",4.05
"8831","V0440","R011",4.07
"8832","V0440","R023",3.54
"8833","V0440","R037",2.99
"8834","V0440","R021",4.05
"8835","V0440","R030",3.99
"8836","V0440","R049",5.47
"8837","V0440","R048",3.71
"8838","V0440","R004",5.11
"8839","V0441","R001",5.03
"8840","V0441","R044",3.51
"8841","V0441","R011",4.8
"8842","V0441","R047",2
"8843","V0441","R045",2.6
"8844","V0441","R023",3.94
"8845","V0441","R012",4.98
"8846","V0441","R019",3.37
"8847","V0441","R010",3.48
"8848","V0441","R004",4
"8849","V0441","R042",3.35
"8850","V0441","R037",3.81
"8851","V0441","R020",1.81
"8852","V0441","R049",4.63
"8853","V0441","R031",3.84
"8854","V0441","R046",4
"8855","V0441","R013",3.07
"8856","V0441","R017",3.2
"8857","V0441","R024",3.61
"8858","V0441","R028",4.28
"8859","V0441","R039",2.7
"8860","V0441","R025",3.73
"8861","V0441","R034",2.66
"8862","V0441","R032",4.77
"8863","V0442","R048",1.9
"8864","V0442","R002",2.8
"8865","V0442","R050",2.9
"8866","V0442","R037",2.31
"8867","V0442","R020",2.8
"8868","V0442","R015",2.59
"8869","V0442","R028",1.75
"8870","V0442","R018",2.37
"8871","V0442","R008",2.21
"8872","V0442","R025",4.48
"8873","V0442","R030",2.92
"8874","V0443","R010",3.45
"8875","V0443","R033",4.3
"8876","V0443","R007",3.05
"8877","V0443","R037",4.28
"8878","V0443","R025",3.19
"8879","V0443","R045",4.15
"8880","V0443","R019",3.38
"8881","V0443","R047",2.3
"8882","V0443","R039",1.96
"8883","V0443","R024",3.58
"8884","V0443","R006",3.87
"8885","V0443","R044",4.12
"8886","V0443","R009",3.37
"8887","V0443","R015",2.14
"8888","V0443","R016",1.58
"8889","V0443","R042",3.12
"8890","V0443","R036",0.88
"8891","V0443","R002",3.08
"8892","V0443","R001",4.93
"8893","V0443","R021",5.43
"8894","V0443","R049",3.45
"8895","V0443","R020",5.45
"8896","V0443","R018",4.99
"8897","V0443","R022",1.99
"8898","V0444","R035",2.7
"8899","V0444","R002",2.84
"8900","V0444","R027",3.66
"8901","V0444","R043",4.75
"8902","V0444","R028",2.24
"8903","V0444","R011",4.33
"8904","V0444","R041",3.62
"8905","V0444","R013",1.31
"8906","V0444","R050",2.84
"8907","V0444","R038",3.87
"8908","V0444","R006",3.42
"8909","V0444","R034",4.89
"8910","V0444","R024",4.62
"8911","V0444","R010",2.5
"8912","V0444","R007",0.96
"8913","V0444","R046",3.85
"8914","V0444","R009",3.8
"8915","V0444","R026",2.71
"8916","V0444","R001",2.31
"8917","V0444","R004",3.23
"8918","V0444","R020",2.6
"8919","V0444","R015",2.1
"8920","V0445","R048",4.85
"8921","V0445","R049",3.42
"8922","V0445","R010",6.4
"8923","V0445","R009",3.13
"8924","V0445","R013",5.33
"8925","V0445","R017",5.32
"8926","V0445","R037",5.44
"8927","V0445","R029",2.04
"8928","V0445","R020",5.17
"8929","V0445","R024",5.34
"8930","V0445","R007",4.22
"8931","V0445","R027",4.27
"8932","V0446","R047",1.74
"8933","V0446","R012",2.71
"8934","V0446","R038",2.74
"8935","V0446","R011",3.28
"8936","V0446","R046",3.51
"8937","V0446","R037",2.4
"8938","V0446","R030",2.9
"8939","V0446","R035",4.65
"8940","V0446","R028",2.63
"8941","V0446","R019",1.8
"8942","V0446","R014",2.61
"8943","V0446","R007",4.57
"8944","V0446","R042",1.9
"8945","V0446","R006",4.02
"8946","V0446","R027",0.56
"8947","V0446","R049",3.88
"8948","V0447","R001",3.35
"8949","V0447","R019",3.44
"8950","V0447","R020",2.08
"8951","V0447","R010",1.92
"8952","V0447","R039",1.99
"8953","V0447","R034",1.81
"8954","V0447","R012",5.2
"8955","V0447","R050",2.56
"8956","V0447","R011",2.37
"8957","V0447","R047",1.06
"8958","V0447","R035",4.04
"8959","V0447","R049",1.97
"8960","V0447","R015",1.62
"8961","V0447","R013",2.52
"8962","V0447","R002",2.19
"8963","V0447","R021",2.1
"8964","V0447","R023",4.96
"8965","V0447","R037",1.49
"8966","V0447","R005",2.21
"8967","V0448","R006",5.83
"8968","V0448","R047",3.35
"8969","V0448","R016",2.53
"8970","V0448","R035",4.85
"8971","V0448","R002",2.56
"8972","V0448","R019",2.41
"8973","V0448","R050",3
"8974","V0448","R033",4.41
"8975","V0448","R010",2.87
"8976","V0448","R045",2.59
"8977","V0448","R003",2.83
"8978","V0448","R026",5.16
"8979","V0448","R031",4.23
"8980","V0448","R014",1.2
"8981","V0448","R008",3.58
"8982","V0448","R023",2.51
"8983","V0448","R032",4.76
"8984","V0448","R036",1.94
"8985","V0448","R022",2.04
"8986","V0448","R044",3.15
"8987","V0448","R011",4.05
"8988","V0448","R005",2.73
"8989","V0448","R017",1.02
"8990","V0448","R001",5.61
"8991","V0448","R027",1.99
"8992","V0448","R042",3.41
"8993","V0448","R018",3.24
"8994","V0449","R033",3.31
"8995","V0449","R027",5.8
"8996","V0449","R040",4.17
"8997","V0449","R030",0
"8998","V0449","R032",1.3
"8999","V0449","R022",2.2
"9000","V0449","R039",0.89
"9001","V0449","R047",2.92
"9002","V0449","R026",2.95
"9003","V0449","R018",3.71
"9004","V0449","R028",2.07
"9005","V0449","R043",2.31
"9006","V0449","R023",4.36
"9007","V0449","R044",4.35
"9008","V0449","R034",3.45
"9009","V0449","R029",3.14
"9010","V0449","R004",3.03
"9011","V0449","R038",3.68
"9012","V0449","R020",5.14
"9013","V0449","R031",3.02
"9014","V0449","R003",2.5
"9015","V0449","R041",5.05
"9016","V0449","R036",2.62
"9017","V0449","R013",1.68
"9018","V0449","R012",4.73
"9019","V0449","R015",3.27
"9020","V0450","R025",3.63
"9021","V0450","R027",3.23
"9022","V0450","R038",1.5
"9023","V0450","R022",3.73
"9024","V0450","R033",4.23
"9025","V0450","R036",3.49
"9026","V0450","R049",1.67
"9027","V0450","R006",3.63
"9028","V0450","R014",4.38
"9029","V0450","R019",1.31
"9030","V0450","R015",1.9
"9031","V0450","R032",3.53
"9032","V0450","R021",2.07
"9033","V0450","R030",2.8
"9034","V0450","R026",3.93
"9035","V0450","R018",2.86
"9036","V0450","R023",3.53
"9037","V0450","R004",4.5
"9038","V0450","R020",3.16
"9039","V0450","R016",4.34
"9040","V0450","R013",2.94
"9041","V0450","R044",3.21
"9042","V0450","R031",3.2
"9043","V0450","R042",4.06
"9044","V0450","R037",4.52
"9045","V0451","R049",4.39
"9046","V0451","R029",3.51
"9047","V0451","R045",1.71
"9048","V0451","R046",3.64
"9049","V0451","R024",4.49
"9050","V0451","R009",1.83
"9051","V0451","R025",4
"9052","V0451","R037",3.78
"9053","V0451","R003",2.61
"9054","V0451","R040",3.54
"9055","V0451","R041",1.65
"9056","V0451","R005",5.34
"9057","V0451","R001",3.55
"9058","V0451","R022",1.26
"9059","V0451","R033",3.35
"9060","V0451","R034",3.25
"9061","V0451","R013",1.66
"9062","V0452","R049",3.88
"9063","V0452","R027",2.03
"9064","V0452","R048",3.66
"9065","V0452","R004",4.31
"9066","V0452","R011",4.68
"9067","V0452","R038",3.04
"9068","V0452","R024",2.63
"9069","V0452","R045",3.78
"9070","V0452","R006",1.15
"9071","V0452","R002",3.12
"9072","V0452","R010",2.05
"9073","V0452","R014",3.09
"9074","V0452","R001",3.21
"9075","V0452","R021",1.43
"9076","V0452","R030",2.13
"9077","V0452","R035",2.95
"9078","V0452","R012",4.85
"9079","V0452","R041",3.35
"9080","V0452","R046",3.35
"9081","V0452","R020",2.64
"9082","V0452","R018",2.94
"9083","V0452","R025",2.4
"9084","V0452","R034",2.59
"9085","V0452","R037",3.9
"9086","V0452","R005",2.14
"9087","V0452","R009",3.7
"9088","V0452","R008",3.72
"9089","V0452","R023",2.55
"9090","V0453","R043",3.62
"9091","V0453","R018",2.84
"9092","V0453","R026",2.73
"9093","V0453","R016",3.74
"9094","V0453","R006",4.9
"9095","V0453","R045",2.12
"9096","V0453","R010",2.05
"9097","V0453","R009",1.95
"9098","V0453","R037",2.1
"9099","V0453","R034",2.62
"9100","V0453","R025",3.39
"9101","V0453","R023",3.55
"9102","V0453","R049",3.59
"9103","V0453","R014",3.73
"9104","V0453","R019",3.22
"9105","V0453","R003",4.37
"9106","V0453","R013",3.31
"9107","V0453","R041",2.76
"9108","V0453","R033",4.19
"9109","V0453","R038",3.31
"9110","V0453","R048",2.54
"9111","V0453","R047",3.37
"9112","V0453","R020",3.26
"9113","V0453","R017",2.72
"9114","V0453","R001",2.79
"9115","V0454","R019",0.1
"9116","V0454","R013",1.89
"9117","V0454","R026",3.63
"9118","V0454","R008",1.34
"9119","V0454","R009",1.68
"9120","V0454","R010",2.99
"9121","V0454","R016",3.52
"9122","V0454","R031",3.06
"9123","V0454","R045",3.24
"9124","V0454","R011",2.86
"9125","V0454","R028",3.08
"9126","V0454","R044",2.62
"9127","V0454","R012",3.95
"9128","V0454","R048",4.35
"9129","V0454","R040",3.92
"9130","V0454","R020",3.57
"9131","V0454","R025",6.04
"9132","V0454","R017",3.68
"9133","V0454","R039",2.97
"9134","V0454","R004",4.73
"9135","V0454","R023",4.54
"9136","V0454","R007",2.71
"9137","V0454","R021",3.17
"9138","V0454","R042",2.95
"9139","V0455","R046",2.51
"9140","V0455","R049",3.42
"9141","V0455","R045",4.85
"9142","V0455","R011",4.89
"9143","V0455","R019",2.53
"9144","V0455","R015",1.83
"9145","V0455","R014",3.42
"9146","V0455","R012",4.79
"9147","V0455","R035",2.98
"9148","V0455","R044",3.3
"9149","V0455","R020",3.69
"9150","V0455","R017",3.42
"9151","V0455","R025",4.02
"9152","V0455","R006",4.23
"9153","V0455","R050",3.97
"9154","V0455","R005",4.09
"9155","V0456","R029",3.58
"9156","V0456","R021",3.95
"9157","V0456","R045",2.69
"9158","V0456","R012",2.94
"9159","V0456","R020",6.45
"9160","V0456","R002",4.18
"9161","V0456","R050",3.51
"9162","V0456","R034",4.94
"9163","V0456","R038",3.45
"9164","V0456","R041",4.03
"9165","V0457","R033",6.13
"9166","V0457","R041",6.04
"9167","V0457","R025",4.83
"9168","V0457","R049",4.58
"9169","V0457","R046",5.51
"9170","V0457","R047",3.71
"9171","V0457","R045",2.94
"9172","V0457","R011",4.97
"9173","V0457","R027",3.82
"9174","V0457","R035",5.58
"9175","V0457","R014",5.54
"9176","V0457","R048",4.55
"9177","V0457","R009",3.31
"9178","V0458","R008",4.53
"9179","V0458","R022",4.11
"9180","V0458","R031",4.77
"9181","V0458","R038",4.23
"9182","V0458","R018",3.29
"9183","V0458","R044",3.81
"9184","V0458","R024",5.6
"9185","V0458","R020",5.18
"9186","V0458","R046",4.35
"9187","V0458","R040",3.66
"9188","V0458","R006",3.95
"9189","V0458","R010",5.23
"9190","V0458","R005",5.05
"9191","V0459","R022",2.84
"9192","V0459","R020",4.71
"9193","V0459","R037",3.75
"9194","V0459","R004",5.49
"9195","V0459","R011",3.45
"9196","V0459","R006",2.87
"9197","V0459","R008",3.77
"9198","V0459","R025",4.65
"9199","V0459","R038",2.22
"9200","V0459","R036",2.79
"9201","V0460","R013",3.66
"9202","V0460","R004",3.29
"9203","V0460","R019",1.37
"9204","V0460","R046",1.29
"9205","V0460","R023",1.06
"9206","V0460","R010",4.1
"9207","V0460","R044",4.96
"9208","V0460","R041",2.36
"9209","V0460","R024",2.66
"9210","V0460","R011",3.21
"9211","V0460","R032",3.92
"9212","V0460","R034",4.93
"9213","V0460","R038",2.09
"9214","V0460","R022",1.32
"9215","V0460","R008",2.82
"9216","V0460","R030",1.63
"9217","V0460","R025",2.88
